Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization,WIP_Stored,Drilling_Util_Pct,Milling_Util_Pct,Assembly_Util_Pct,Drilling_Score,Milling_Score,Assembly_Score,Bottleneck_Zone,Bottleneck_Score,Throughput_Gap,Throughput_Loss_Percent
8,3555,3.009731,0.000215,1.639644,37,3655,2.988824,0.0,18.991937,137,3518,2.995449,0.028991,0.247088,0.189655,0.367146,174.0,24.7088,18.9655,36.7146,0.24709102751004028,0.189655,0.3770057407579597,Assembly,0.3770057407579597,37,1.040787623066104
15,10515,3.000606,1.567895,55.159956,1095,10770,2.99277,0.473499,98.310039,1350,9420,3.00217,2.813557,0.728154,0.559647,0.982906,2445.0,72.8154,55.9647,98.2906,0.7502322225795529,0.7014457728914912,1.9397871916713059,Assembly,1.9397871916713059,1095,10.413694721825962
15,3520,3.00514,0.003559,57.896494,50,3475,2.996734,0.0,0.907802,5,3470,3.00084,0.038249,0.244646,0.180793,0.36169,55.0,24.4646,18.0793,36.169000000000004,0.24469611585224815,0.180793,0.3746983551533649,Assembly,0.3746983551533649,50,1.4204545454545454
4,4500,2.999972,0.011798,5.649799,40,4584,2.997437,1e-05,3.608858,124,4460,2.992688,0.091483,0.312104,0.237994,0.464572,164.0,31.2104,23.799400000000002,46.4572,0.3122701328532801,0.23799699470057786,0.4956850579752484,Assembly,0.4956850579752484,40,0.8888888888888888
5,3535,3.001261,0.006528,0.058842,15,3860,3.006718,0.00023,88.10866,340,3520,2.989765,0.063913,0.245417,0.201318,0.36621,355.0,24.5417,20.1318,36.620999999999995,0.24550892365368812,0.20138687811329073,0.3879465944970327,Assembly,0.3879465944970327,15,0.4243281471004243
6,1432,2.992738,0.0,0.018717,8,1538,3.002444,0.0,87.314369,114,1424,2.989821,0.0,0.099204,0.080024,0.148425,122.0,9.9204,8.0024,14.8425,0.09920400000000001,0.080024,0.148425,Assembly,0.148425,8,0.5586592178770949
3,2148,3.006703,0.0,24.793307,42,2121,2.999373,0.0,0.900445,15,2106,2.990019,0.0,0.149518,0.110109,0.219145,57.0,14.9518,11.0109,21.9145,0.149518,0.110109,0.219145,Assembly,0.219145,42,1.9553072625698324
7,14020,2.995068,10.581871,203.319903,4470,14160,2.995768,1.780122,233.856553,4610,9550,2.997703,2.888077,0.944811,0.734435,0.995217,9080.0,94.4811,73.4435,99.5217,1.0938190032439135,1.2675282382056712,1.9774421908877233,Assembly,1.9774421908877233,4470,31.8830242510699
7,5208,2.994453,0.024552,0.490422,21,5376,3.009067,0.005591,51.353723,189,5187,2.994704,0.183646,0.360605,0.280213,0.539538,210.0,36.0605,28.0213,53.953799999999994,0.36095072756515784,0.28188733709308006,0.6019953816438297,Assembly,0.6019953816438297,21,0.4032258064516129
6,4206,2.996513,0.009188,0.911416,27,4254,3.001842,0.005095,25.906916,75,4179,2.984054,0.092347,0.291558,0.221403,0.434107,102.0,29.1558,22.1403,43.410700000000006,0.2916873802895353,0.22292879994441833,0.4655139014444244,Assembly,0.4655139014444244,27,0.6419400855920114
7,6032,3.005389,0.062334,54.966722,284,5816,2.9971,0.011947,0.340449,68,5748,2.991871,0.458696,0.418757,0.301874,0.597828,352.0,41.8757,30.187399999999997,59.7828,0.41963475260860833,0.30545176878036623,0.7538289536308884,Assembly,0.7538289536308884,284,4.708222811671088
13,13319,3.006657,9.767886,218.470792,3728,12749,3.002944,1.473942,174.544457,3158,9591,2.993613,2.924958,0.923024,0.664662,0.997701,6886.0,92.30239999999999,66.4662,99.7701,1.060569920638626,1.1060634959128326,1.99246929388156,Assembly,1.99246929388156,3728,27.990089346046997
4,2896,3.011483,0.0,51.857855,180,2732,3.000952,0.0,0.497614,16,2716,2.986408,0.013143,0.201573,0.142085,0.281814,196.0,20.1573,14.208499999999999,28.1814,0.201573,0.142085,0.28628388971687296,Assembly,0.28628388971687296,180,6.2154696132596685
18,14953,2.996865,39.001319,210.346363,5411,14231,3.004769,1.523837,228.639736,4689,9542,3.007052,2.902211,0.976486,0.737774,0.997356,10100.0,97.6486,73.7774,99.7356,1.5256808132866966,1.1941175544460523,1.9843881163429682,Assembly,1.9843881163429682,5411,36.18671838427072
2,1428,2.983355,0.0,45.238021,58,1374,2.987974,0.0,1.709224,4,1370,2.992706,0.0,0.098505,0.071276,0.142675,62.0,9.8505,7.127600000000001,14.2675,0.09850500000000001,0.071276,0.142675,Assembly,0.142675,58,4.061624649859944
15,6168,3.00673,0.101382,66.061778,416,5760,3.002795,0.018076,0.38853,8,5752,2.989552,0.526813,0.428378,0.30023,0.597083,424.0,42.8378,30.023,59.7083,0.42980560475769125,0.3056432207645351,0.7762503142672907,Assembly,0.7762503142672907,416,6.744487678339818
15,11280,2.995541,2.234114,112.324318,1830,11475,3.001237,0.608866,138.477152,2025,9450,3.00527,2.848946,0.781542,0.595061,0.986971,3855.0,78.1542,59.506099999999996,98.6971,0.8130015468192037,0.7773981362037737,1.955887870526242,Assembly,1.955887870526242,1830,16.22340425531915
8,5520,3.007078,0.085869,9.004935,29,5536,3.002953,0.007455,3.491731,45,5491,2.991994,0.315703,0.383799,0.28829,0.571573,74.0,38.3799,28.829,57.1573,0.3850081593472035,0.2905225492807927,0.6789425193856767,Assembly,0.6789425193856767,29,0.5253623188405797
13,9477,3.003857,1.038343,29.376225,281,9282,3.001692,0.18933,34.037587,86,9196,3.002953,2.533609,0.658971,0.483347,0.95981,367.0,65.8971,48.334700000000005,95.98100000000001,0.6735923667802504,0.5400456660405746,1.8214818264990353,Assembly,1.8214818264990353,281,2.965073335443706
12,10864,3.003836,1.638707,86.424337,1296,11712,3.000895,0.870829,135.910365,2144,9568,2.996234,2.911724,0.754725,0.607941,0.996681,3440.0,75.4725,60.79409999999999,99.66810000000001,0.7778003576538425,0.8687282109515002,1.9869484553733736,Assembly,1.9869484553733736,1296,11.929307805596466
6,4452,3.008206,0.004432,28.717771,159,4314,2.994725,0.000976,0.12452,21,4293,3.00295,0.140116,0.309326,0.224141,0.448397,180.0,30.9326,22.4141,44.8397,0.3093884089511559,0.2244332827763989,0.496049976304449,Assembly,0.496049976304449,159,3.571428571428571
1,670,3.000947,0.0,4.382304,2,681,2.968063,0.0,14.260237,13,668,3.005553,0.0,0.046525,0.035059,0.069747,15.0,4.6525,3.5059,6.9747,0.046525,0.035059,0.069747,Assembly,0.069747,2,0.2985074626865672
2,10275,2.999329,1.44662,41.048152,866,11280,2.998689,0.6687,106.181349,1871,9409,3.001286,2.748766,0.7123,0.586009,0.98172,2737.0,71.23,58.6009,98.172,0.7326704956952046,0.7862646276413259,1.9165659923525875,Assembly,1.9165659923525875,866,8.428223844282238
11,7722,3.001913,0.47623,1.515871,16,8228,2.991676,0.101207,26.421242,522,7706,2.996747,1.381503,0.536592,0.427237,0.802398,538.0,53.6592,42.7237,80.23979999999999,0.5432980051464291,0.45754546613832164,1.2722424840241318,Assembly,1.2722424840241318,16,0.2072002072002072
3,2082,3.000661,0.0,4.635522,14,2082,2.998984,0.0,30.328714,14,2068,3.007406,0.0,0.14411,0.108272,0.216156,28.0,14.411,10.8272,21.615599999999997,0.14411,0.108272,0.21615599999999996,Assembly,0.21615599999999996,14,0.6724303554274735
14,9100,3.00543,0.951789,12.265397,97,9880,2.99875,0.194724,83.043461,877,9003,2.998662,2.408525,0.632102,0.513838,0.938601,974.0,63.21020000000001,51.3838,93.8601,0.6455045616452442,0.5721520075322709,1.7577321824036736,Assembly,1.7577321824036736,97,1.065934065934066
16,11568,3.007502,3.384408,104.936557,1996,11312,3.002309,0.652412,120.321497,1740,9572,2.993758,2.923332,0.804465,0.58962,0.996031,3736.0,80.4465,58.962,99.6031,0.8521223451181485,0.7849978593401118,1.990246296797208,Assembly,1.990246296797208,1996,17.254495159059474
15,11535,2.994635,1.967923,136.513872,2144,10320,3.000815,0.393419,55.659252,929,9391,2.997866,2.756346,0.799074,0.536853,0.978528,3073.0,79.9074,53.685300000000005,97.8528,0.8267851936790547,0.654670210664009,1.9159519246400334,Assembly,1.9159519246400334,2144,18.58690940615518
11,7744,3.003315,0.397114,4.521631,38,7986,3.00814,0.062144,22.397479,280,7706,2.993314,1.42013,0.5377,0.415932,0.801893,318.0,53.769999999999996,41.5932,80.1893,0.5432919377773744,0.4345422672710372,1.2848743956952613,Assembly,1.2848743956952613,38,0.490702479338843
9,724,3.008534,0.0,19.637559,12,714,2.999927,0.0,5.550459,2,712,2.970185,0.0,0.050196,0.037187,0.073525,14.0,5.0196,3.7186999999999997,7.352499999999999,0.050196,0.037187,0.073525,Assembly,0.073525,12,1.6574585635359116
16,2864,3.002974,8e-05,9.41309,85,2784,2.996899,0.0,3.062342,5,2779,2.997928,0.007058,0.198527,0.144858,0.289444,90.0,19.852700000000002,14.4858,28.944399999999998,0.19852812651536383,0.144858,0.2918444018581518,Assembly,0.2918444018581518,85,2.967877094972067
13,15000,2.996741,52.658914,230.784416,5507,14220,2.996142,1.750727,206.086936,4727,9493,3.003269,2.862255,0.987761,0.738592,0.99099,10234.0,98.7761,73.8592,99.099,1.7292744457916722,1.2628823158570595,1.9644332162800167,Assembly,1.9644332162800167,5507,36.71333333333333
6,4104,2.99002,0.003111,4.962521,42,4260,3.00711,0.000623,14.544789,198,4062,2.989363,0.073954,0.283979,0.222142,0.422718,240.0,28.3979,22.2142,42.2718,0.2840228073662107,0.22232856984600052,0.4478695045363786,Assembly,0.4478695045363786,42,1.023391812865497
7,12614,3.000751,3.531147,175.302239,3068,12546,2.998569,0.742998,153.929979,3000,9546,3.000286,2.904887,0.875345,0.652269,0.995495,6068.0,87.53450000000001,65.2269,99.5495,0.9250686418428024,0.874774653994691,1.9834372148655546,Assembly,1.9834372148655546,3068,24.322181702869827
17,5560,2.99482,0.059637,0.25315,8,5840,3.001672,0.002199,61.037418,288,5552,2.990487,0.329088,0.384892,0.303486,0.576499,296.0,38.489200000000004,30.348599999999998,57.649899999999995,0.3857317749594053,0.3041445346570708,0.6884207124816475,Assembly,0.6884207124816475,8,0.14388489208633093
16,11888,2.998185,5.482541,164.304025,2374,11968,2.997303,1.002004,121.474792,2454,9514,2.994841,2.903905,0.810678,0.622773,0.990403,4828.0,81.0678,62.277300000000004,99.0403,0.8878800833662487,0.922843195781545,1.9780112399966534,Assembly,1.9780112399966534,2374,19.96971736204576
17,11934,2.990495,3.96566,121.995822,2380,11594,3.003504,0.710987,134.432057,2040,9554,2.998713,2.909616,0.825358,0.602866,0.995698,4420.0,82.53580000000001,60.2866,99.5698,0.8812002114713229,0.8157853179749116,1.9852485317240416,Assembly,1.9852485317240416,2380,19.943019943019944
14,4500,2.993994,0.008938,57.359399,420,4092,3.012353,0.001763,0.537231,12,4080,2.998715,0.094879,0.311892,0.214011,0.424953,432.0,31.1892,21.4011,42.4953,0.3120178599290233,0.21453896571187628,0.4572210260554813,Assembly,0.4572210260554813,420,9.333333333333334
4,2940,3.004158,0.0,24.532437,84,2856,3.004379,0.0,0.191757,0,2856,3.00257,0.007151,0.204375,0.148967,0.297755,84.0,20.4375,14.8967,29.7755,0.204375,0.148967,0.30018703084268117,Assembly,0.30018703084268117,84,2.857142857142857
12,723,3.01846,0.0,20.151205,5,720,3.016456,0.0,0.105273,2,718,3.008842,0.0,0.050475,0.037706,0.075209,7.0,5.0475,3.7706000000000004,7.5209,0.050475000000000006,0.037706,0.075209,Assembly,0.075209,5,0.6915629322268326
3,2154,2.987185,0.0,0.778884,39,2118,2.993044,0.0,19.285127,3,2115,2.997562,0.000682,0.148845,0.110057,0.220419,42.0,14.884500000000001,11.005700000000001,22.041900000000002,0.148845,0.11005700000000002,0.22065094588654857,Assembly,0.22065094588654857,39,1.8105849582172702
10,2852,2.989639,0.000387,27.844978,71,2788,3.008298,0.0,14.943718,7,2781,3.002994,0.00456,0.197372,0.145615,0.290308,78.0,19.737199999999998,14.561499999999999,29.0308,0.19737744951807248,0.145615,0.2918588405317615,Assembly,0.2918588405317615,71,2.4894810659186537
8,14326,3.000577,33.701774,218.797539,4801,13471,3.001265,1.446577,202.720517,3946,9525,2.998277,2.918627,0.980048,0.701266,0.992628,8747.0,98.0048,70.1266,99.2628,1.4546175774894292,1.1344724977815257,1.9852431422573096,Assembly,1.9852431422573096,4801,33.51249476476337
3,2151,2.988931,0.0,47.611892,96,2061,2.996943,0.0,0.023523,6,2055,2.985417,0.0,0.148824,0.107132,0.213035,102.0,14.8824,10.7132,21.3035,0.148824,0.107132,0.213035,Assembly,0.213035,96,4.463040446304045
14,10665,3.000239,2.198816,88.355714,1281,10815,3.000669,0.504113,94.063379,1431,9384,2.998954,2.764027,0.739526,0.563407,0.978211,2712.0,73.9526,56.3407,97.8211,0.7704885000778,0.714373749240544,1.918247206684871,Assembly,1.918247206684871,1281,12.0112517580872
13,9438,2.996196,1.105428,46.995268,482,9256,2.997455,0.234188,22.176786,300,8956,2.999292,2.44477,0.65387,0.481674,0.93346,782.0,65.387,48.1674,93.34599999999999,0.6694360203200278,0.5518062938927274,1.764917983954922,Assembly,1.764917983954922,482,5.107014197923289
1,708,2.989678,0.0,2.80083,2,724,2.975312,0.0,23.732068,18,706,3.016512,0.0,0.048934,0.037354,0.073989,20.0,4.8934,3.7354,7.3989,0.048934,0.037354,0.073989,Assembly,0.073989,2,0.2824858757062147
19,14630,2.996213,15.038309,236.409122,5079,13775,2.990625,1.401531,211.384499,4224,9551,3.001544,2.921146,0.996122,0.710545,0.996296,9303.0,99.6122,71.0545,99.6296,1.2078830766805773,1.1302615695585094,1.9897678456124646,Assembly,1.9897678456124646,5079,34.71633629528366
11,7700,2.996496,0.415481,9.515569,45,8019,3.002429,0.080214,6.546964,364,7655,2.99882,1.118242,0.533756,0.417027,0.798363,409.0,53.3756,41.7027,79.83630000000001,0.5396065716234666,0.4410486912152255,1.1786733109469276,Assembly,1.1786733109469276,45,0.5844155844155844
15,11235,2.999868,2.070591,99.774542,1701,11235,3.00256,0.519264,104.899919,1701,9534,2.994603,2.901768,0.776976,0.585219,0.992415,3402.0,77.6976,58.5219,99.2415,0.8061329071712192,0.7407230200860557,1.9792964535456943,Assembly,1.9792964535456943,1701,15.14018691588785
6,746,3.02482,0.0,2.392341,2,778,3.001327,0.0,37.536641,34,744,3.003164,0.0,0.052234,0.040513,0.077735,36.0,5.2234,4.0513,7.7735,0.052233999999999996,0.040513,0.077735,Assembly,0.077735,2,0.2680965147453083
9,1542,3.005106,0.0,40.548203,38,1510,3.004056,0.0,0.007101,6,1504,2.995526,0.0,0.107136,0.078724,0.156626,44.0,10.7136,7.8724,15.6626,0.107136,0.078724,0.156626,Assembly,0.156626,38,2.4643320363164722
18,9178,2.99519,0.752083,5.074598,191,9646,2.994596,0.240668,44.087774,659,8987,3.004735,2.338594,0.634674,0.500819,0.938722,850.0,63.4674,50.081900000000005,93.87219999999999,0.6452644131796439,0.572891859867179,1.734069886520645,Assembly,1.734069886520645,191,2.081063412508172
11,9252,3.000851,0.644466,61.56833,576,8736,3.005573,0.1884,4.105897,60,8676,3.002602,2.187027,0.642163,0.455829,0.905691,636.0,64.2163,45.582899999999995,90.5691,0.6512380106307847,0.5122491588868338,1.6494914639597924,Assembly,1.6494914639597924,576,6.22568093385214
7,8448,2.994497,0.507291,42.091966,360,8112,2.991814,0.091129,2.817327,24,8088,2.998972,2.011316,0.583657,0.420649,0.842214,384.0,58.3657,42.0649,84.2214,0.5908003888178761,0.4479394068959569,1.5262557488991924,Assembly,1.5262557488991924,360,4.261363636363636
17,12682,2.998244,4.90608,182.616336,3113,12308,2.99884,0.678744,168.106739,2739,9569,2.996841,2.921685,0.877251,0.640601,0.996856,5852.0,87.7251,64.06009999999999,99.6856,0.9463356812019255,0.8438645049017257,1.9905111576840917,Assembly,1.9905111576840917,3113,24.546601482416023
4,9334,3.000594,0.762405,6.227618,239,9165,3.004302,0.150805,60.193448,70,9095,2.999747,2.280377,0.647808,0.477385,0.948507,309.0,64.7808,47.7385,94.8507,0.6585437618244614,0.5225465820643789,1.7240554823018828,Assembly,1.7240554823018828,239,2.560531390614956
12,2124,2.996368,0.0,27.483331,64,2073,2.993817,0.0,7.24557,13,2060,2.994316,5.7e-05,0.147275,0.107749,0.214803,77.0,14.7275,10.7749,21.4803,0.147275,0.10774900000000001,0.214822385506647,Assembly,0.214822385506647,64,3.0131826741996233
20,15100,3.002232,35.05881,231.436575,5543,15460,3.001785,3.339232,226.145983,5903,9557,3.002995,2.925922,0.995619,0.804301,0.997559,11446.0,99.56190000000001,80.43010000000001,99.7559,1.4892976012802228,1.8043010000000002,1.99265514701152,Assembly,1.99265514701152,5543,36.70860927152318
15,4062,3.010062,0.010754,0.106176,18,4386,2.996963,0.000449,114.199134,342,4044,3.003521,0.08942,0.282894,0.227878,0.42241,360.0,28.289399999999997,22.7878,42.241,0.28304543182778213,0.2280124620559458,0.4528214386732695,Assembly,0.4528214386732695,18,0.4431314623338257
5,3490,3.000931,0.001313,0.744386,5,3705,3.004971,0.0,26.351927,220,3485,2.999328,0.031452,0.242436,0.192921,0.363328,225.0,24.2436,19.2921,36.3328,0.2424544889334088,0.192921,0.3740247185098599,Assembly,0.3740247185098599,5,0.14326647564469913
16,7630,2.991798,0.292591,70.132836,756,6930,3.005412,0.056418,1.865926,56,6874,2.995934,1.079202,0.528413,0.361027,0.716201,812.0,52.841300000000004,36.1027,71.6201,0.5325331032102112,0.377922501720156,1.0832339393767594,Assembly,1.0832339393767594,756,9.908256880733946
13,9074,3.001524,0.884378,12.620707,317,9828,3.004921,0.328758,107.906187,1071,8757,2.994132,2.338985,0.629724,0.51265,0.91137,1388.0,62.97239999999999,51.26500000000001,91.137,0.6421773175553591,0.6111031772575252,1.7068508642943114,Assembly,1.7068508642943114,317,3.493497906105356
19,14520,2.997734,19.825926,233.670444,4958,14840,3.004352,2.864048,232.65114,5278,9562,3.001707,2.930675,0.996176,0.77306,0.997775,10236.0,99.6176,77.306,99.7775,1.2753536280131925,1.6307566200611396,1.994487626188595,Assembly,1.994487626188595,4958,34.146005509641874
11,8448,3.002984,0.507256,18.076819,451,8008,2.999621,0.101681,4.845128,11,7997,2.99629,1.605999,0.586552,0.41657,0.831991,462.0,58.655199999999994,41.657,83.1991,0.5936948959674044,0.447020414945712,1.3781858120983248,Assembly,1.3781858120983248,451,5.338541666666666
17,12648,3.001119,5.703401,211.845968,3114,12512,2.999299,1.070274,152.769845,2978,9534,2.997711,2.881016,0.878597,0.650868,0.993189,6092.0,87.85969999999999,65.0868,99.3189,0.9589091106569281,0.9713830166265776,1.973012768739748,Assembly,1.973012768739748,3114,24.620493358633777
6,4302,2.992722,0.001621,0.744057,24,4590,2.994133,0.004661,34.501975,312,4278,3.009524,0.051467,0.297363,0.238502,0.447098,336.0,29.7363,23.8502,44.7098,0.2973858260175595,0.23989782993933936,0.464601752115826,Assembly,0.464601752115826,24,0.5578800557880056
10,7090,2.998561,0.197687,8.080282,0,7720,2.997905,0.064646,24.60863,630,7090,3.00589,0.987119,0.492125,0.40172,0.739992,630.0,49.2125,40.172000000000004,73.9992,0.49490871803410563,0.4210795413556171,1.0757078234368054,Assembly,1.0757078234368054,0,0.0
18,13410,3.001071,7.395621,191.392117,3871,13212,2.999684,1.523017,182.353671,3673,9539,3.008878,2.938725,0.923696,0.687564,0.997687,7544.0,92.36959999999999,68.7564,99.7687,1.0278370085190753,1.1436619889986679,1.9971374038817267,Assembly,1.9971374038817267,3871,28.866517524235647
13,12448,3.002282,2.657671,159.36159,2860,11360,2.998819,0.562645,114.524398,1772,9588,2.990774,2.898419,0.864926,0.591434,0.996996,4632.0,86.4926,59.1434,99.6996,0.9023498401686483,0.759929330662859,1.98273847000603,Assembly,1.98273847000603,2860,22.975578406169667
19,13889,3.005427,25.731706,187.259451,4321,13528,2.995742,1.329333,190.88033,3960,9568,2.994668,2.879563,0.960264,0.701101,0.995927,8281.0,96.0264,70.1101,99.59270000000001,1.322603526830315,1.0991964303264943,1.9752566083685532,Assembly,1.9752566083685532,4321,31.1109511123911
12,2034,3.000349,0.0,6.725497,13,2187,3.012354,0.0,18.260133,166,2021,3.002201,0.0,0.141277,0.114275,0.211334,179.0,14.1277,11.4275,21.133399999999998,0.141277,0.114275,0.211334,Assembly,0.211334,13,0.63913470993117
9,8856,3.001427,0.565756,22.527809,313,8568,2.996561,0.214893,5.306308,25,8543,2.99995,1.829359,0.615299,0.445746,0.890901,338.0,61.529900000000005,44.5746,89.0901,0.6232656603272015,0.5101000191277515,1.5130597904260084,Assembly,1.5130597904260084,313,3.5343270099367663
4,4530,3.000752,0.010157,10.38482,179,4356,3.004171,0.000267,20.841842,5,4351,2.994808,0.078732,0.314634,0.22719,0.452942,184.0,31.463400000000004,22.719,45.294200000000004,0.31477702520687967,0.2272699585054288,0.4797184861286497,Assembly,0.4797184861286497,179,3.951434878587196
19,9024,2.997463,0.566211,32.155081,720,8484,2.995811,0.160051,15.559649,180,8304,3.006805,2.077121,0.626137,0.440104,0.867863,900.0,62.61370000000001,44.0104,86.78630000000001,0.6341100673833333,0.48803448221866585,1.5742848061782633,Assembly,1.5742848061782633,720,7.9787234042553195
